0.0 0.0 0
0.00390625 1.0468166551371463 3
0.0078125 1.0319094740579022 0
0.01171875 0.9462913221678023 0
0.015625 0.7238724313023351 0
0.01953125 0.5791648151286082 0
0.0234375 0.3232906661488266 0
0.02734375 0.11446336724883541 0
0.03125 0.01837725582163789 0
0.03515625 -0.12445049051722065 0
0.0390625 -0.2566894870783964 0
0.04296875 -0.2953461869764434 0
0.046875 -0.34280084605504324 4
0.05078125 -0.3253601903958919 0
0.0546875 -0.27276039999032453 0
0.05859375 -0.20898924639954838 0
0.0625 -0.17234523836679908 0
0.06640625 -0.16063318632119106 0
0.0703125 -0.12948656695908436 0
0.07421875 -0.10076548533637919 0
0.078125 -0.03131160061872703 0
0.08203125 -0.08867359380248128 0
0.0859375 -0.021376055462245584 0
0.08984375 -0.07424569042602222 0
0.09375 -0.0634709092738201 0
0.09765625 -0.04192425509322194 0
0.1015625 0.016959902196053457 0
0.10546875 0.020334165243690243 0
0.109375 -0.04480428385245725 0
0.11328125 -0.0005316908975433665 0
0.1171875 0.028062875858983566 0
0.12109375 0.007962053956922285 0
0.125 0.051314984614123746 0
0.12890625 0.06532069908225127 0
0.1328125 0.042030692735274565 0
0.13671875 0.010865911578587711 0
0.140625 0.025048366881228794 0
0.14453125 0.10074608364986656 0
0.1484375 0.11943700797948265 0
0.15234375 0.13638260546080833 0
0.15625 0.11211278131403937 0
0.16015625 0.10643785359936997 0
0.1640625 0.17026310955922416 0
0.16796875 0.12036473502293174 0
0.171875 0.19648864434545288 0
0.17578125 0.15433245949097418 0
0.1796875 0.23317952226106864 0
0.18359375 0.21502790561689455 0
0.1875 0.26069489695425446 0
0.19140625 0.261754463593348 0
0.1953125 0.28271352086780116 0
0.19921875 0.3024069876889933 0
0.203125 0.2898168483561398 0
0.20703125 0.30385076134895717 0
0.2109375 0.36328588214550506 0
0.21484375 0.34217602039714895 0
0.21875 0.3598360545950457 0
0.22265625 0.36110005831926 0
0.2265625 0.4118013681166623 0
0.23046875 0.3840279647991261 0
0.234375 0.37922177523967077 0
0.23828125 0.4185520227328319 0
0.2421875 0.387954545509033 0
0.24609375 0.415334745227457 5
0.25 0.3677072576565082 0
0.25390625 0.416367398405101 0
0.2578125 0.4110800338465903 0
0.26171875 0.40392310058132763 0
0.265625 0.34889410346862626 0
0.26953125 0.35032782648841476 0
0.2734375 0.3789983790787059 0
0.27734375 0.3147466357348794 0
0.28125 0.3471846814191461 0
0.28515625 0.2912859227928157 0
0.2890625 0.3152995125724052 0
0.29296875 0.25216442353522356 0
0.296875 0.28145638940473855 0
0.30078125 0.28175521113845553 0
0.3046875 0.22572403423805376 0
0.30859375 0.21608028167877308 0
0.3125 0.18055604374478046 0
0.31640625 0.17486402983479438 0
0.3203125 0.197004030721565 0
0.32421875 0.15975203867957846 0
0.328125 0.12324854586503994 0
0.33203125 0.1266769651009577 0
0.3359375 0.12873575445807953 0
0.33984375 0.08528691258182894 0
0.34375 0.04894846228975948 0
0.34765625 0.0660383384545616 0
0.3515625 0.05731700388316318 0
0.35546875 0.052437108142004196 0
0.359375 0.059388201656777495 0
0.36328125 0.002005221726791146 0
0.3671875 0.011865282217068623 0
0.37109375 0.02134582160095165 0
0.375 -0.01709505750659937 0
0.37890625 0.014763061438546086 0
0.3828125 0.01330284520380852 0
0.38671875 -0.004613264485225491 0
0.390625 -0.0485178020035054 0
0.39453125 -0.06738608305065587 0
0.3984375 -0.0625563990419452 0
0.40234375 -0.0733734669064357 0
0.40625 -0.05300041026262838 0
0.41015625 -0.0301609458834795 0
0.4140625 -0.06407709534591609 0
0.41796875 -0.02371707341164044 0
0.421875 -0.07262900865631657 0
0.42578125 -0.035184583507791314 0
0.4296875 -0.019790824546753166 0
0.43359375 -0.021488869492019152 0
0.4375 -0.0668528948096316 0
0.44140625 -0.0322895168699145 0
0.4453125 -0.07703674121207937 0
0.44921875 -0.0242974378729647 0
0.453125 -0.046297035878488484 0
0.45703125 -0.0381560100565146 0
0.4609375 -0.014840072201905044 0
0.46484375 -0.06188598960137383 0
0.46875 -0.010721994345568784 0
0.47265625 -0.057398385848473774 0
0.4765625 -0.03411967849119112 0
0.48046875 -0.05455360783499996 0
0.484375 -0.05364570021138153 0
0.48828125 -0.045987067195377325 0
0.4921875 -0.03486016774139607 0
0.49609375 -0.022575818936346623 0
0.5 -0.07335300806384341 0
0.50390625 -0.04637908816738057 0
0.5078125 -0.07365669188718688 0
0.51171875 -0.061953453468892944 0
0.515625 -0.04355695201168055 0
0.51953125 -0.03624885701714195 0
0.5234375 -0.06327422657110834 0
0.52734375 -0.06592598335680261 0
0.53125 0.006374725590945589 0
0.53515625 -0.028200005351471623 0
0.5390625 -0.0425862457716807 0
0.54296875 -0.05636168519036569 0
0.546875 0.013687268196198164 0
0.55078125 -0.0019072928394449455 0
0.5546875 0.010680038945838258 0
0.55859375 -0.04687090452693081 0
0.5625 -0.006826666335386464 0
0.56640625 0.0027481943692543656 0
0.5703125 -0.052154159420052255 0
0.57421875 -0.03001623377417603 0
0.578125 -0.007207438167770388 0
0.58203125 0.012023815730059364 0
0.5859375 0.020056800754217674 0
0.58984375 -0.018735454995635104 0
0.59375 -0.006330565905403611 0
0.59765625 -0.03427187658624414 0
0.6015625 0.010794026015917297 0
0.60546875 0.008676242306760115 0
0.609375 0.02123975363373179 0
0.61328125 -0.01814843864408157 0
0.6171875 0.02658961103317315 0
0.62109375 0.029095350158208154 0
0.625 -0.002846178832745316 0
0.62890625 -0.028098038058802333 0
0.6328125 0.015197486939058754 0
0.63671875 0.010512300804016845 0
0.640625 -0.019201633478903565 0
0.64453125 -0.04109919879785365 0
0.6484375 0.0011711120291482491 0
0.65234375 -0.02555551147073117 0
0.65625 0.02596965118338746 0
0.66015625 0.027704680306914562 0
0.6640625 -0.012377850391500514 0
0.66796875 0.03259593812010237 0
0.671875 -0.011300727139069771 0
0.67578125 -0.009908607992754401 0
0.6796875 -0.010689935819506714 0
0.68359375 0.008670435065776931 0
0.6875 -0.03370406725877289 0
0.69140625 -0.023108046989433688 0
0.6953125 -0.004112440970863081 0
0.69921875 0.01437919365068591 0
0.703125 -0.006248188893045056 0
0.70703125 0.031090182111947785 0
0.7109375 0.03727162780182851 0
0.71484375 0.019632077148087942 0
0.71875 0.0053292452109903275 0
0.72265625 0.016982986836688214 0
0.7265625 0.06127417732934892 0
0.73046875 0.02435128862208058 0
0.734375 0.07566270429585933 0
0.73828125 0.05672535513994399 0
0.7421875 0.035716873927427784 0
0.74609375 0.09621981240180731 0
0.75 0.10908629848117646 0
0.75390625 0.07438168769019109 0
0.7578125 0.0818375669201245 0
0.76171875 0.1261049670936606 0
0.765625 0.11236863246327196 0
0.76953125 0.16308413966329702 0
0.7734375 0.15252041364394697 0
0.77734375 0.18823235233895122 0
0.78125 0.16590067951121099 0
0.78515625 0.17939772155386355 0
0.7890625 0.20716624327625083 0
0.79296875 0.26597042226468676 0
0.796875 0.23749023456218832 0
0.80078125 0.25415403531365416 0
0.8046875 0.29671010525744435 0
0.80859375 0.30686102510664093 0
0.8125 0.3268373541664329 0
0.81640625 0.2981683186713699 0
0.8203125 0.29965831797638903 1
0.82421875 0.29551094349909707 0
